console_display,full_title,hymn_key,total_search_results,tune_title,tune_slug,is_relevant,vote_count,total_runs,confidence,reasoning,composer,meter,key,num_hymnals,midi_url,recording_url,pdf_url,hymnary_url,normalized_title,in_hymn_book
ComeYe Faithful-A,"Come, Ye Faithful, Raise the Strain - A",come_ye_faithful_raise_the_strain_-_a,10,LLANFAIR,llanfair_williams,True,3,3,medium,"The search card explicitly lists it as used with the text “Come, Ye Faithful, Raise the Strain,” and the meter (7.7.7.7 with alleluia) is a known fit for this Easter text, even though Hymnary’s associated-text list highlights other common pairings.",Robert Williams (1817),7.7.7.7 with alleluia,E Major/F Major,262,https://hymnary.org/media/fetch/80278,https://hymnary.org/media/fetch/222225,https://hymnary.org/media/fetch/80279,https://hymnary.org/tune/llanfair_williams,LLANFAIR,True
ComeYe Faithful-A,"Come, Ye Faithful, Raise the Strain - A",come_ye_faithful_raise_the_strain_-_a,10,ST. KEVIN (Sullivan),st_kevin_sullivan,True,3,3,high,"Strong direct evidence: the tune’s associated texts include “Come, Ye Faithful, Raise the Strain,” and it appears with a very high instance percentage (76.3%), indicating this is a primary/common setting.",Arthur Sullivan (1872),7.6.7.6,F Major,217,https://hymnary.org/media/fetch/82596,https://hymnary.org/media/fetch/199134,https://hymnary.org/media/fetch/82597,https://hymnary.org/tune/st_kevin_sullivan,STKEVINSULLIVAN,False
ComeYe Faithful-A,"Come, Ye Faithful, Raise the Strain - A",come_ye_faithful_raise_the_strain_-_a,10,GAUDEAMUS PARITER,gaudeamus_pariter_roh,True,3,3,high,"Directly associated on Hymnary with “Come, Ye Faithful, Raise the Strain” and shows a majority instance percentage (51.8%); also the 7.6.7.6 D meter matches the standard form used for this hymn.",Jan Roh (1544),7.6.7.6 D,F Major,116,https://hymnary.org/media/fetch/83766,https://hymnary.org/media/fetch/222162,https://hymnary.org/media/fetch/83767,https://hymnary.org/tune/gaudeamus_pariter_roh,GAUDEAMUSPARITER,False
ComeYe Faithful-A,"Come, Ye Faithful, Raise the Strain - A",come_ye_faithful_raise_the_strain_-_a,10,TEMPUS ADEST FLORIDUM,tempus_adest_floridum,False,0,3,high,"The search card indicates it is used with a different text (“Spring has come for us today!”) and the associated texts/percentages are centered on carols like “Good King Wenceslas,” not “Come, Ye Faithful, Raise the Strain”; the meter (13.13.13.14) also does not match.",,13.13.13.14,G Major,100,https://hymnary.org/media/fetch/137258,https://hymnary.org/media/fetch/222402,https://hymnary.org/media/fetch/137254,https://hymnary.org/tune/tempus_adest_floridum,TEMPUSADESTFLORIDUM,False
ComeYe Faithful-A,"Come, Ye Faithful, Raise the Strain - A",come_ye_faithful_raise_the_strain_-_a,10,SCHWING DICH AUF (13556),schwing_dich_auf_13556,True,3,3,low,"The search card claims it is used with “Come, Ye Faithful, Raise the Strain,” and the meter (7.6.7.6 D) is compatible; however, the instance data shows only “Other (100%),” giving no corroborating evidence that this pairing is actually in use.",J. G. Ebeling (1666),7.6.7.6 D,C Major,23,,,,https://hymnary.org/tune/schwing_dich_auf_13556,SCHWINGDICHAUF13556,False
ComeYe Faithful-B,"Come, Ye Faithful, Raise the Strain - B",come_ye_faithful_raise_the_strain_-_b,10,LLANFAIR,llanfair_williams,True,3,3,high,"The Hymnary search card explicitly lists this tune as used with the text “Come, Ye Faithful, Raise the Strain.” Although Hymnary’s top associated-text percentages skew to other 7.7.7.7+Alleluia texts, the direct “used_with_text” linkage confirms relevance.",Robert Williams (1817),7.7.7.7 with alleluia,E Major/F Major,262,https://hymnary.org/media/fetch/80278,https://hymnary.org/media/fetch/222225,https://hymnary.org/media/fetch/80279,https://hymnary.org/tune/llanfair_williams,LLANFAIR,True
ComeYe Faithful-B,"Come, Ye Faithful, Raise the Strain - B",come_ye_faithful_raise_the_strain_-_b,10,ST. KEVIN (Sullivan),st_kevin_sullivan,True,3,3,high,"“Come, Ye Faithful, Raise the Strain” appears in associated_texts and dominates the instance percentages (76.3%), indicating this is a primary/common tune for the hymn.",Arthur Sullivan (1872),7.6.7.6,F Major,217,https://hymnary.org/media/fetch/82596,https://hymnary.org/media/fetch/199134,https://hymnary.org/media/fetch/82597,https://hymnary.org/tune/st_kevin_sullivan,STKEVINSULLIVAN,False
ComeYe Faithful-B,"Come, Ye Faithful, Raise the Strain - B",come_ye_faithful_raise_the_strain_-_b,10,GAUDEAMUS PARITER,gaudeamus_pariter_roh,True,3,3,high,"The search card lists it as used with “Come, Ye Faithful, Raise the Strain,” and the hymn is the top associated text (51.8%). This is a well-established pairing in hymnals.",Jan Roh (1544),7.6.7.6 D,F Major,116,https://hymnary.org/media/fetch/83766,https://hymnary.org/media/fetch/222162,https://hymnary.org/media/fetch/83767,https://hymnary.org/tune/gaudeamus_pariter_roh,GAUDEAMUSPARITER,False
ComeYe Faithful-B,"Come, Ye Faithful, Raise the Strain - B",come_ye_faithful_raise_the_strain_-_b,10,TEMPUS ADEST FLORIDUM,tempus_adest_floridum,False,0,3,high,"The tune is primarily associated with entirely different texts (e.g., “Good King Wenceslas,” “Gentle Mary Laid Her Child”) and the search card’s used-with text is “Spring has come for us today!”, not “Come, Ye Faithful, Raise the Strain.”",,13.13.13.14,G Major,100,https://hymnary.org/media/fetch/137258,https://hymnary.org/media/fetch/222402,https://hymnary.org/media/fetch/137254,https://hymnary.org/tune/tempus_adest_floridum,TEMPUSADESTFLORIDUM,False
ComeYe Faithful-B,"Come, Ye Faithful, Raise the Strain - B",come_ye_faithful_raise_the_strain_-_b,10,SCHWING DICH AUF (13556),schwing_dich_auf_13556,True,3,3,medium,"The search card indicates it is used with “Come, Ye Faithful, Raise the Strain,” and the meter (7.6.7.6 D) is compatible with common settings of the text. However, the instance percentages provide no confirming breakdown (100% ‘Other’), so evidence is weaker.",J. G. Ebeling (1666),7.6.7.6 D,C Major,23,,,,https://hymnary.org/tune/schwing_dich_auf_13556,SCHWINGDICHAUF13556,False
YeThankful People,"Come, Ye Thankful People, Come",come_ye_thankful_people_come,10,ST. GEORGE'S WINDSOR (Elvey),st_georges_windsor_elvey,True,3,3,high,"The search card explicitly says it is used with the text “Come, Ye Thankful People, Come,” and the associated_texts list that hymn. The instance percentage is very strong (59.8%), confirming it as a primary/common pairing.",George J. Elvey (1856),7.7.7.7,G Major,720,https://hymnary.org/media/fetch/80592,https://hymnary.org/media/fetch/222529,https://hymnary.org/media/fetch/80593,https://hymnary.org/tune/st_georges_windsor_elvey,STGEORGESWINDSORELVEY,False
YeThankful People,"Come, Ye Thankful People, Come",come_ye_thankful_people_come,10,MADRID (Spanish),madrid_spanish,False,0,3,high,"Despite the search card line, Hymnary’s associated_texts and instance percentages show MADRID is chiefly used with other texts (notably “Savior, When in Dust to Thee” and “Come, Christians, Join to Sing”). There’s no direct evidence here that it is a recognized setting for “Come, Ye Thankful People, Come.”",,6.6.6.6 D,A♭ Major/A Major,593,https://hymnary.org/media/fetch/80036,https://hymnary.org/media/fetch/222428,https://hymnary.org/media/fetch/80037,https://hymnary.org/tune/madrid_spanish,MADRIDSPANISH,False
YeThankful People,"Come, Ye Thankful People, Come",come_ye_thankful_people_come,10,GUIDE (Wells),guide_wells,False,0,3,medium,"GUIDE is overwhelmingly associated with “Holy Spirit, Faithful Guide” (77%), and that is the only associated text shown. The search-card association looks like a title-search false positive rather than a genuine common pairing.",M. M. Wells (1858),7.7.7.7 D,G Major,588,https://hymnary.org/media/fetch/82824,https://hymnary.org/media/fetch/155114,https://hymnary.org/media/fetch/82825,https://hymnary.org/tune/guide_wells,GUIDEWELLS,False
YeThankful People,"Come, Ye Thankful People, Come",come_ye_thankful_people_come,10,SALZBURG (Hintze),salzburg_hintze,False,0,3,medium,"SALZBURG is primarily linked to other hymns (“At the Lamb's High Feast We Sing,” “Songs of Thankfulness and Praise”) and does not list “Come, Ye Thankful People, Come” among associated_texts. Meter compatibility alone (7.7.7.7 D) is not enough to establish a real association.",Jakob Hintze (1678),7.7.7.7 D,B♭ Major/C Major,209,https://hymnary.org/media/fetch/81984,https://hymnary.org/media/fetch/221605,https://hymnary.org/media/fetch/81985,https://hymnary.org/tune/salzburg_hintze,SALZBURGHINTZE,False
YeThankful People,"Come, Ye Thankful People, Come",come_ye_thankful_people_come,10,BENEVENTO,benevento_webbe,False,0,3,medium,"BENEVENTO’s associated_texts and leading instance percentage point to “New Year's Day,” not “Come, Ye Thankful People, Come.” With no direct associated-text evidence for the target hymn, this appears to be a search mismatch.",Samuel Webbe (1792),7.7.7.7 D,E Major,189,https://hymnary.org/media/fetch/84862,https://hymnary.org/media/fetch/182301,https://hymnary.org/media/fetch/108870,https://hymnary.org/tune/benevento_webbe,BENEVENTO,False
CreatorStars,Creator of the Stars of Night,creator_of_the_stars_of_night,10,DIX (Kocher),dix_kocher,False,0,3,high,"The tune DIX is primarily associated with “For the Beauty of the Earth” and “As With Gladness Men of Old,” and the search card explicitly lists “For the Beauty of the Earth.” There is no evidence in the associated texts/percentages linking it to “Creator of the Stars of Night.”",Conrad Kocher (1838),7.7.7.7.7.7,G Major,977,https://hymnary.org/media/fetch/80110,https://hymnary.org/media/fetch/222232,https://hymnary.org/media/fetch/80111,https://hymnary.org/tune/dix_kocher,DIXKOCHER,False
CreatorStars,Creator of the Stars of Night,creator_of_the_stars_of_night,10,LASST UNS ERFREUEN,lasst_uns_erfreuen,False,0,3,high,"LASST UNS ERFREUEN is strongly tied to “All Creatures of Our God and King” and “Ye Watchers and Ye Holy Ones,” as shown by the associated texts and the search-card usage. No association is shown with “Creator of the Stars of Night.”",,8.8.4.4.8.8 with refrain,D Major,554,https://hymnary.org/media/fetch/79984,https://hymnary.org/media/fetch/222231,https://hymnary.org/media/fetch/79985,https://hymnary.org/tune/lasst_uns_erfreuen,LASSTUNSERFREUEN,True
CreatorStars,Creator of the Stars of Night,creator_of_the_stars_of_night,10,CREATION (Haydn),creation_haydn,False,0,3,high,"CREATION (Haydn) is used with “The Spacious Firmament on High” / “Of the Glory of God in the Starry Heavens,” per the search card and dominant instance percentage. It is not indicated as a setting for “Creator of the Stars of Night.”",Joseph Haydn (1797),8.8.8.8.8.8,A♭ Major,344,https://hymnary.org/media/fetch/81423,https://hymnary.org/media/fetch/221623,https://hymnary.org/media/fetch/81424,https://hymnary.org/tune/creation_haydn,CREATIONHAYDN,False
CreatorStars,Creator of the Stars of Night,creator_of_the_stars_of_night,10,ASH GROVE,ash_grove,False,0,3,high,"ASH GROVE is chiefly used with “Let All Things Now Living” and “Sent Forth by God’s Blessing,” and the search card confirms that primary association. There is no supporting evidence that it is used for “Creator of the Stars of Night.”",,12.11.12.11 D,F Major,137,https://hymnary.org/media/fetch/81321,https://hymnary.org/media/fetch/221157,https://hymnary.org/media/fetch/81322,https://hymnary.org/tune/ash_grove,ASHGROVE,False
CreatorStars,Creator of the Stars of Night,creator_of_the_stars_of_night,10,CONDITOR ALME SIDERUM,conditor_alme_siderum,True,3,3,high,"The search card explicitly says the tune is used with “Creator of the Stars of Night,” and the associated texts list that title (with substantial instance percentages). This is the expected traditional tune family for the Latin hymn “Conditor alme siderum.”",,8.8.8.8,e minor or modal,106,https://hymnary.org/media/fetch/108319,https://hymnary.org/media/fetch/199465,https://hymnary.org/media/fetch/108321,https://hymnary.org/tune/conditor_alme_siderum,CONDITORALMESIDERUM,False
CrownHimMany,Crown Him with Many Crowns,crown_him_with_many_crowns,10,DIADEMATA (Elvey),diademata_elvey,True,3,3,high,"The search card explicitly lists it as used with the text “Crown Him with Many Crowns,” and the associated texts/instance percentages show it is the dominant pairing (60.7%). This is the standard, original tune written for Bridges’s text.",George J. Elvey (1868),6.6.8.6,E♭ Major,804,https://hymnary.org/media/fetch/80104,https://hymnary.org/media/fetch/222424,https://hymnary.org/media/fetch/80105,https://hymnary.org/tune/diademata_elvey,DIADEMATAELVEY,False
CrownHimMany,Crown Him with Many Crowns,crown_him_with_many_crowns,10,DIADEMATA (Barnby),diademata_barnby,True,3,3,high,"The search card names “Crown Him with many crowns,” and the associated texts show a strong majority use with that hymn (65%). This is a genuine (though much less common) alternate DIADEMATA setting.",Joseph Barnby (1872),6.8.6.8 D,B♭ Major,20,https://hymnary.org/media/fetch/206349,,https://hymnary.org/media/fetch/206347,https://hymnary.org/tune/diademata_barnby,DIADEMATABARNBY,False
CrownHimMany,Crown Him with Many Crowns,crown_him_with_many_crowns,10,OLD 25TH,old_25th,True,3,3,medium,"Hymnary lists “Crown Him with Many Crowns” among the associated texts and the search card indicates it is used with that text. Although it is more commonly paired with “Thou Art Gone Up On High,” it is still a documented setting for this hymn.",,6.6.8.6 D,F Major,19,https://hymnary.org/media/fetch/83109,https://hymnary.org/media/fetch/183186,https://hymnary.org/media/fetch/83110,https://hymnary.org/tune/old_25th,OLD25TH,False
CrownHimMany,Crown Him with Many Crowns,crown_him_with_many_crowns,10,DINBYCH,dinbych_parry,True,3,3,medium,"The search card indicates use with “Crown him with many crowns,” and the associated texts include that hymn with a non-trivial share (13.3%). While not a primary pairing, it is a legitimate alternate tune used for this text.",Joseph Parry,6.6.8.6 D,c minor,16,https://hymnary.org/media/fetch/99169,https://hymnary.org/media/fetch/180737,https://hymnary.org/media/fetch/96084,https://hymnary.org/tune/dinbych_parry,DINBYCH,True
CrownHimMany,Crown Him with Many Crowns,crown_him_with_many_crowns,10,[Look ye saints the sight is glorious] (Kirkpatrick),look_ye_saints_the_sight_is_kirkpatrick,False,0,3,high,"All Hymnary evidence ties this tune exclusively to the text “Look, Ye Saints, the Sight Is Glorious” (100%), with no association to “Crown Him with Many Crowns.” The search-card match is therefore a false positive.",Wm. J. Kirkpatrick (1909),,,10,https://hymnary.org/media/fetch/190333,,,https://hymnary.org/tune/look_ye_saints_the_sight_is_kirkpatrick,LOOKYESAINTSTHESIGHTISGLORIOUSKIRKPATRICK,False
Doxology,Doxology,doxology,10,NUN DANKET,nun_danket_cruger_555665,False,0,3,high,Hymnary’s data shows this tune is overwhelmingly associated with the text “Now Thank We All Our God” (used_with_text and 67.4% instances). There is no indication it is used for “Praise God from whom all blessings flow (Doxology).”,Johann Crüger (1647),6.7.6.7.6.6.6.6,F Major,610,https://hymnary.org/media/fetch/80595,https://hymnary.org/media/fetch/222543,https://hymnary.org/media/fetch/80596,https://hymnary.org/tune/nun_danket_cruger_555665,NUNDANKET,True
Doxology,Doxology,doxology,10,LASST UNS ERFREUEN,lasst_uns_erfreuen,False,0,3,high,"This tune is primarily linked with “All Creatures of Our God and King” and also “Ye Watchers and Ye Holy Ones,” with no association shown to the Doxology text. The meter/refrain structure also doesn’t match the common Doxology stanza form.",,8.8.4.4.8.8 with refrain,D Major,554,https://hymnary.org/media/fetch/79984,https://hymnary.org/media/fetch/222231,https://hymnary.org/media/fetch/79985,https://hymnary.org/tune/lasst_uns_erfreuen,LASSTUNSERFREUEN,True
